id	name	language	english name	srgb_R	srgb_G	srgb_B	cielab_L	cielab_a	cielab_b
11104	bräunlichorange	German	brownish orange	130	72	38	37	22	30
11204	bräunlich rosa	German	brownish pink	235	196	200	82	15	3
11304	bräunlich violett	German	brownish purple	143	111	122	50	14	-1
11404	braunrot	German	brownish red	142	88	82	43	22	13
11504	braungelb	German	brownish yellow	210	163	94	70	10	42
11604	bräunlich grün	German	browny green	210	209	149	83	-9	30
11804	Prellung	German	bruise	108	102	100	44	2	2
12004	Kaugummi	German	bubblegum	212	130	136	63	32	10
12104	Kaugummipink	German	bubblegum pink	225	149	172	70	31	0
12304	Burgund	German	burgundy	86	19	31	18	31	10
12404	bräunlich Orange	German	burnt orange	208	137	78	63	22	42
12504	verbranntes Rot	German	burnt red	102	31	25	23	32	22
12604	Gebrannter Siena	German	burnt siena	123	52	42	32	30	22
12704	gebrannte Siena	German	burnt sienna	139	66	54	37	30	22
12804	gebrannte Umbra	German	burnt umber	64	43	32	20	8	11
12904	verbrannt gelb	German	burnt yellow	176	128	39	57	10	53
13204	Buttergelb	German	butter yellow	200	190	126	76	-6	34
13304	Karamellbonbon	German	butterscotch	188	121	61	57	21	43
13404	Kadettenblau	German	cadet blue	214	246	255	95	-6	-14
13504	Kamel	German	camel	149	112	82	50	10	22
13604	camo	German	camo	68	72	64	30	-3	4
13704	nebliges olivgrün	German	camo green	45	24	17	11	10	9
13804	Tarngrün	German	camouflage green	73	90	74	36	-10	7
14004	Kanariengelb	German	canary yellow	239	227	120	89	-10	53
14204	Karamell	German	caramel	129	73	38	37	20	31
14304	karminrot	German	carmine	153	51	56	37	43	21
14504	Nelke rosa	German	carnation pink	231	175	191	77	23	0
14704	Seladon	German	celadon	180	191	178	76	-6	5
14804	Sellerie	German	celery	172	151	95	63	0	32
15004	Kirsche	German	cerise	139	63	52	36	31	22
15104	himmelblau	German	cerulean	171	214	233	83	-10	-14
15304	Holzkohle	German	charcoal	89	86	79	37	0	4
15604	Kirsche	German	cherry	121	49	39	30	31	22
15804	Kastanie	German	chestnut	64	35	29	17	13	9
15904	Schokolade	German	chocolate	97	62	53	30	14	12
16004	Schokoladenbraun	German	chocolate brown	74	50	38	23	9	12
16104	Zimt	German	cinnamon	145	90	52	44	19	31
16204	dunkles Weinrot	German	claret	101	57	70	30	21	0
16304	Ton	German	clay	89	24	3	19	29	28
16404	Ton braun	German	clay brown	107	80	66	37	9	13
16504	klaren, blauen	German	clear blue	112	156	208	63	-1	-31
16604	neblig blau	German	cloudy blue	72	87	117	37	2	-19
16704	Kobalt	German	cobalt	38	52	103	23	11	-31
16904	Kakao	German	cocoa	77	48	40	23	12	11
17004	Kaffee	German	coffee	74	51	40	24	9	11
17104	kühles Blau	German	cool blue	62	88	122	37	0	-22
17304	kuehles Grau	German	cool grey	136	136	141	57	1	-3
17404	Kupfer	German	copper	109	57	38	30	21	22
17504	Koralle	German	coral	213	103	102	57	43	21
17704	Kornblume	German	cornflower	106	115	173	50	12	-32
17804	Kornblumenblau	German	cornflower blue	89	99	155	43	11	-32
17904	Preiselbeere	German	cranberry	84	19	28	18	31	12
18004	Sahne	German	cream	222	204	185	83	3	12
18204	karminrot	German	crimson	153	51	56	37	43	21
18304	Vanillesoße	German	custard	238	223	182	89	-1	22
18404	Cyan	German	cyan	188	233	246	90	-12	-11
18604	dunkel	German	dark	17	10	16	3	3	-2
18704	dunkles aqua	German	dark aqua	44	131	151	51	-19	-18
18804	dunkles Aquamarin	German	dark aquamarine	174	214	216	83	-13	-5
18904	dunkelbeige	German	dark beige	87	131	76	50	-26	25
19004	dunkelblau	German	dark blue	26	41	65	16	2	-17
19104	dunkelblau grün	German	dark blue green	59	88	120	37	-1	-22
19204	dunkelblau grau	German	dark blue grey	33	42	58	17	1	-11
19304	dunkelbraun	German	dark brown	84	66	58	30	6	8
19404	dunkle Korallen	German	dark coral	233	121	99	63	41	31
19604	dunkel Cyan	German	dark cyan	165	215	229	83	-13	-12
19704	dunkles Waldgrün	German	dark forest green	71	70	71	30	0	0
19804	dunkel fuchsia	German	dark fuchsia	128	37	74	31	42	-1
19904	dunkles Gold	German	dark gold	129	95	67	43	10	21
20104	dunkelgrün	German	dark green	38	61	39	23	-15	11
20204	dunkel grünblau	German	dark green blue	1	13	27	3	0	-10
20304	dunkelgrau	German	dark grey	78	69	67	30	4	3
20404	dunkelgrau blau	German	dark grey blue	55	73	89	30	-2	-12
20504	dunkel rotrosa	German	dark hot pink	118	47	55	30	32	11
20604	dunkel Indigo	German	dark indigo	21	29	48	11	3	-14
20704	dunkel khaki	German	dark khaki	89	66	61	30	9	6
20804	dunkel Lavendel	German	dark lavender	154	127	153	56	15	-10
20904	dunkellila	German	dark lilac	78	44	84	24	24	-18
21204	dunkel Magenta	German	dark magenta	178	89	138	50	42	-10
21304	dunkel rotbraun	German	dark maroon	61	35	26	17	11	11
21404	dunkel lila	German	dark mauve	76	43	83	23	23	-18
21504	dunkles Pefferminzgrün	German	dark mint	191	212	184	83	-12	12
21604	dunkles Pefferminzgrün	German	dark mint green	191	212	184	83	-12	12
21704	dunkler Senf	German	dark mustard	98	66	24	31	10	30
21804	dunkel marine	German	dark navy	26	27	46	10	6	-13
21904	dunkles Marineblau	German	dark navy blue	40	41	57	17	4	-11
22004	dunkel olive	German	dark olive	44	60	36	23	-12	13
22104	dunkel olivgrün	German	dark olive green	65	74	51	30	-9	13
22204	dunkel orange	German	dark orange	124	47	21	30	32	32
22404	dunkel Pfirsich	German	dark peach	134	95	88	44	15	10
22604	dunkelrosa	German	dark pink	210	131	154	64	33	1
22804	dunkelviolett	German	dark purple	65	30	59	17	22	-12
22904	dunkelrot	German	dark red	102	33	40	24	32	12
23004	dunkelrosa	German	dark rose	233	173	191	77	25	-1
23104	dunkel Königsblau	German	dark royal blue	38	53	103	24	11	-31
23204	dunkle Salbei	German	dark sage	96	86	52	37	-1	21
23304	dunkel Lachs	German	dark salmon	201	139	115	63	21	22
23404	dunkler Sand	German	dark sand	171	148	115	63	3	21
23504	dunkles Meergrün	German	dark sea green	112	142	137	57	-11	-1
23704	dunkle Meerschaum grün	German	dark seafoam green	128	117	101	50	1	11
23804	dunkles Himmelblau	German	dark sky blue	125	158	170	63	-9	-10
23904	dunklem Schiefer blau	German	dark slate blue	60	55	49	23	1	4
24004	dunkle Bräune	German	dark tan	143	90	68	44	19	22
24104	dunkel taupe	German	dark taupe	96	84	79	37	4	5
24204	dunkles Blaugrün	German	dark teal	13	47	56	17	-9	-9
24304	dunkel türkis	German	dark turquoise	24	79	91	31	-13	-13
24404	dunkelviolett	German	dark violet	79	43	74	23	22	-12
24504	dunkelgelb	German	dark yellow	213	187	128	77	1	33
24604	dunkel gelb grün	German	dark yellow green	69	112	83	43	-21	11
24704	dunkelblau	German	darkblue	37	55	84	23	2	-20
24804	dunkelgrün	German	darkgreen	38	61	39	23	-14	11
24904	dunkles Blau	German	darkish blue	18	29	46	11	1	-13
25004	dunkles Grün	German	darkish green	28	63	52	24	-16	3
25104	dunkles rosa	German	darkish pink	211	156	171	70	23	0
25204	dunkles Purpur	German	darkish purple	65	29	55	17	22	-9
25304	dunkelrot	German	darkish red	102	33	41	24	32	12
25404	satt aqua	German	deep aqua	121	159	171	63	-10	-10
25604	satt braun	German	deep brown	47	23	14	11	11	11
25704	tiefgrün	German	deep green	30	46	26	17	-12	11
26004	satt magenta	German	deep magenta	134	64	87	37	33	0
26104	sattes orange	German	deep orange	182	95	66	50	33	32
26304	sattes violett	German	deep purple	81	44	72	24	22	-10
26404	sattes Rot	German	deep red	134	34	41	30	42	21
26504	sattes Rosarot	German	deep rose	163	127	118	56	12	10
26604	Deep Blue Sea	German	deep sea blue	3	12	30	3	2	-12
26804	sattes Blaugrün	German	deep teal	67	106	155	44	2	-31
26904	 satt türkis	German	deep turquoise	96	143	155	57	-13	-12
27004	satt violett	German	deep violet	126	91	121	43	20	-11
27104	Jeans	German	denim	48	57	70	24	0	-9
27204	Jeans blau	German	denim blue	48	56	75	24	2	-13
27304	Wüste	German	desert	208	163	114	70	10	32
27504	Schmutz	German	dirt	23	78	66	30	-21	2
27604	Schmutz braun	German	dirt brown	57	37	24	17	8	12
27704	schmutzig blau	German	dirty blue	95	122	154	50	-1	-20
27804	schmutzig grün	German	dirty green	52	61	22	24	-11	22
27904	schmutzig Orange	German	dirty orange	202	111	59	56	32	44
28004	schmutzig rosa	German	dirty pink	204	133	156	63	31	-1
28104	schmutzig violett	German	dirty purple	83	64	85	30	13	-9
28604	getrocknetes Blut	German	dried blood	57	17	18	12	20	9
28704	Enteneiblau	German	duck egg blue	206	211	191	84	-5	9
28804	mattblaue	German	dull blue	36	57	88	24	2	-21
29004	stumpf grün	German	dull green	162	176	132	70	-13	21
29104	matt orange	German	dull orange	196	86	48	50	42	43
29204	matt rosa	German	dull pink	255	204	223	89	29	1
29304	matt lila	German	dull purple	185	163	196	70	14	-14
29404	mattrot	German	dull red	153	51	56	37	43	21
29504	mattes aquamarin	German	dull teal	197	231	232	89	-11	-4
29604	mattgelb	German	dull yellow	178	153	53	64	-2	54
29704	Abenddämmerung graublau	German	dusk	60	56	41	24	-1	11
29804	Abenddämmerung blau	German	dusk blue	16	11	15	3	2	-1
29904	düsteres blau	German	dusky blue	24	40	87	17	11	-30
30004	altrosa	German	dusky pink	155	108	111	50	19	6
30104	dunkles lila	German	dusky purple	89	61	89	30	18	-12
30204	dämmriges Rosa	German	dusky rose	195	163	172	70	14	0
30304	Staub	German	dust	73	70	66	30	1	3
30404	Taubenblau	German	dusty blue	103	121	145	50	-1	-15
30504	staubiges Grün	German	dusty green	91	86	69	36	-1	10
30604	staubig Lavendel	German	dusty lavender	178	166	191	70	9	-11
30804	Altrosa	German	dusty pink	155	108	109	50	19	7
30904	staubiges Lila	German	dusty purple	151	127	153	56	14	-10
31004	staubiges Rot	German	dusty red	119	96	100	43	10	1
31204	neblig smaragdgrün	German	dusty teal	45	42	27	17	-2	11
31704	Eierschale	German	egg shell	223	255	255	100	-14	-9
31804	Aubergine	German	eggplant	64	30	55	17	20	-9
31904	Auberginen violett	German	eggplant purple	46	21	35	11	15	-4
32504	grell rosa	German	electric pink	203	104	137	57	43	0
32704	Smaragd	German	emerald	97	146	119	57	-23	9
32904	immergrün	German	evergreen	67	94	50	37	-19	22
33004	verblichenes Blau	German	faded blue	130	135	148	56	1	-8
33204	Orange verblasst	German	faded orange	181	146	132	63	11	13
33304	Blaßrosa	German	faded pink	220	180	173	77	13	9
33404	verblichenes Lila	German	faded purple	134	114	122	50	10	-2
33604	vergilbt	German	faded yellow	223	186	27	77	0	75
33704	Rehkitz	German	fawn	214	183	183	77	12	4
33804	Farn	German	fern	165	176	128	70	-12	23
33904	farngrün	German	fern green	159	175	147	69	-11	12
34104	flach blau	German	flat blue	54	71	104	30	3	-21
34604	Wald	German	forest	51	42	10	17	-1	21
34704	Waldgrün	German	forest green	40	61	38	23	-14	12
34804	Waldgrün	German	forrest green	41	61	38	24	-14	12
35304	Gold	German	gold	202	168	92	70	3	43
35404	golden	German	golden	234	205	146	84	2	33
35504	goldbraun	German	golden brown	206	161	136	70	13	20
35704	Goldgelb	German	golden yellow	201	168	70	70	1	54
35904	Traube	German	grape	82	42	68	23	22	-8
36204	Gras	German	grass	136	162	95	63	-21	32
36304	Gras grün	German	grass green	103	149	57	57	-31	43
36404	Grasgrün	German	grassy green	65	114	45	43	-31	33
36704	grün blau	German	green blue	82	144	174	57	-11	-22
36804	grün braun	German	green brown	66	54	34	23	2	14
36904	grün grau	German	green grey	88	106	95	43	-9	4
37004	grünlich Aquamarin	German	green teal	145	178	174	70	-12	-2
37404	grünlich beige	German	greenish beige	228	227	193	90	-6	17
37504	grünlich-blau	German	greenish blue	85	143	172	57	-11	-21
37604	grünlich braun	German	greenish brown	188	192	145	76	-9	23
37804	grünlich-grau	German	greenish grey	91	106	93	43	-9	6
37904	grünlich hellbraun	German	greenish tan	135	116	80	50	2	23
38004	grünlicher Smaragd	German	greenish teal	71	111	84	43	-21	11
38204	grünlich-gelb	German	greenish yellow	186	175	46	70	-11	63
38304	grünlich blau	German	greeny blue	81	144	175	57	-12	-22
38404	grünlich braun	German	greeny brown	188	192	146	76	-9	23
38504	grünlich grau	German	greeny grey	94	106	93	44	-8	6
38704	grau	German	grey	88	85	84	36	1	1
38804	grau blau	German	grey blue	72	88	106	37	-2	-12
39004	grau grün	German	grey green	250	243	251	97	4	-3
39104	grau rosa	German	grey pink	191	140	153	63	21	1
39204	grau lila	German	grey purple	181	164	183	69	10	-8
39304	grau smaragdgrün	German	grey teal	36	61	53	24	-12	2
39404	graublau	German	greyblue	85	106	124	44	-3	-13
39504	gräulich	German	greyish	138	134	136	56	2	0
39604	graublau	German	greyish blue	85	106	124	44	-3	-13
39704	graubraun	German	greyish brown	133	87	91	42	20	5
39804	graugrün	German	greyish green	107	79	82	37	12	3
39904	graurosa	German	greyish pink	191	162	174	69	13	-2
40004	grau lila	German	greyish purple	181	164	183	69	10	-8
40104	gräulich Aquamarin	German	greyish teal	182	213	214	83	-10	-4
40304	Rotguss	German	gunmetal	120	119	122	50	1	-2
40404	Hasel	German	hazel	96	64	39	30	11	21
40804	Krankenhaus Grün	German	hospital green	173	195	167	77	-13	12
41304	Jägergrün	German	hunter green	100	145	119	56	-21	9
41404	Eis	German	ice	163	192	225	77	-3	-20
41504	Eisblau	German	ice blue	137	178	194	70	-10	-12
41704	Indianer rot	German	indian red	140	63	53	37	32	22
42004	Iris	German	iris	79	66	92	30	11	-13
42204	Elfenbein	German	ivory	166	206	125	78	-27	36
42304	Jade	German	jade	173	216	197	83	-18	5
42404	Jadegrün	German	jade green	113	143	119	57	-16	10
42504	Dschungelgrün	German	jungle green	137	159	132	63	-13	12
42604	Kelley grün	German	kelley green	33	100	56	37	-32	19
43004	khaki	German	khaki	113	78	61	37	12	16
43104	khaki grün	German	khaki green	87	89	66	37	-5	13
43204	Kiwi	German	kiwi	160	179	91	70	-20	43
43404	Lavendel	German	lavender	202	181	211	76	13	-12
43504	Lavendel blau	German	lavender blue	103	98	136	43	11	-20
43604	Lavendel rosa	German	lavender pink	183	140	171	63	21	-10
43704	Rasen grün	German	lawn green	64	115	46	43	-31	32
44204	Zitrone	German	lemon	237	227	141	89	-8	43
44504	Zitronengelb	German	lemon yellow	223	210	102	83	-9	54
44604	Flechte	German	lichen	125	117	98	50	0	12
44704	leicht aqua	German	light aqua	226	247	255	97	-1	-16
44804	leicht Aquamarin	German	light aquamarine	134	178	189	70	-12	-10
45004	hellblau	German	light blue	190	230	249	89	-9	-13
45204	hellblau grau	German	light blue grey	130	157	173	63	-6	-12
45504	hellbraun	German	light brown	150	112	85	50	12	21
45604	leicht Burgund	German	light burgundy	101	32	45	24	32	9
45704	Leicht Cyan	German	light cyan	187	233	245	89	-12	-11
45804	leicht Aubergine	German	light eggplant	65	31	56	17	20	-9
45904	leicht Waldgrün	German	light forest green	63	93	82	37	-14	2
46004	leicht goldig	German	light gold	214	187	129	77	2	33
46204	hellgrün	German	light green	169	199	128	77	-22	32
46504	lichtgrau	German	light grey	223	205	194	83	5	8
46604	hellgraublau	German	light grey blue	128	157	172	63	-7	-11
46704	leicht grau grün	German	light grey green	150	172	161	69	-10	3
47004	leicht Lavendel	German	light lavendar	168	146	176	63	14	-12
47104	leicht Lavendel	German	light lavender	171	145	174	63	15	-12
47204	leicht hellblau	German	light light blue	193	228	249	89	-7	-14
47304	leicht hellgrün	German	light light green	227	253	214	97	-16	16
47404	flieder	German	light lilac	216	174	221	76	23	-18
47604	leicht Limettengrün	German	light lime green	161	179	68	70	-22	53
47804	leicht rotbraun	German	light maroon	91	43	26	24	20	21
47904	hell malvenfarbig	German	light mauve	71	50	56	23	10	0
48004	leicht Minze	German	light mint	200	213	168	83	-12	21
48104	leicht mintgrün	German	light mint green	182	213	199	83	-13	3
48204	Leichtes moosgrün	German	light moss green	143	157	117	63	-12	20
48304	leicht Senffarbig	German	light mustard	179	150	75	63	2	43
48404	leicht marine	German	light navy	31	41	64	17	3	-16
48504	leicht marine blau	German	light navy blue	30	40	66	16	4	-17
48804	leicht olivgrün	German	light olive green	98	105	68	43	-9	20
48904	hellorange	German	light orange	207	113	43	57	32	53
49004	Leicht lindgrün	German	light pastel green	156	181	95	70	-22	41
49104	leicht erbsengrün	German	light pea green	131	162	113	63	-20	22
49204	leicht Pfirsich	German	light peach	237	173	149	76	21	22
49404	hellrosa	German	light pink	235	196	209	83	16	-1
49604	hellviolett	German	light purple	193	158	207	70	21	-20
49704	hellrot	German	light red	213	130	135	63	33	11
49804	hellrosa	German	light rose	235	196	209	83	16	-1
50004	leicht Salbei	German	light sage	161	176	145	70	-11	14
50104	leicht Lachs	German	light salmon	201	112	86	57	33	30
50404	Leicht seegrasgrün	German	light seafoam green	114	167	95	63	-32	32
50604	hellbraun	German	light tan	119	133	101	54	-11	15
50704	leicht aquamarin	German	light teal	134	178	190	70	-12	-11
50804	helltürkis	German	light turquoise	96	165	169	63	-20	-9
51004	hellviolett	German	light violet	181	141	175	63	21	-12
51104	hellgelb	German	light yellow	190	170	112	70	-1	33
51204	leicht gelb grün	German	light yellow green	213	212	125	83	-12	43
51304	leicht gelblich-grün	German	light yellowish green	220	211	104	83	-11	54
51404	hellblau	German	lightblue	190	230	248	89	-9	-13
51704	hellgrün	German	lightgreen	168	199	129	77	-23	32
51804	leicht blau	German	lightish blue	52	89	135	37	2	-30
52104	leicht hellrot	German	lightish red	210	102	102	56	42	21
52204	Flieder	German	lilac	216	174	221	76	24	-18
52704	Lippenstift	German	lipstick	180	121	119	57	23	10
52804	Lippenstiftrot	German	lipstick red	116	20	28	25	41	22
52904	Makkaroni und Käse	German	macaroni and cheese	218	186	109	77	2	43
53004	Magenta	German	magenta	179	88	138	50	43	-11
53104	Mahagoni	German	mahogany	87	43	38	23	20	13
53204	Mais	German	maize	218	187	109	77	1	43
53304	Mango	German	mango	211	137	56	63	21	53
53404	Manilla	German	manilla	246	247	221	97	-5	12
53504	Ringelblume	German	marigold	186	96	25	51	32	53
53604	Marine	German	marine	26	43	65	17	1	-16
53704	marineblau	German	marine blue	29	40	68	17	4	-19
53804	kastanienbraun	German	maroon	70	29	27	17	19	11
53904	malvenfarbig	German	mauve	216	179	189	76	15	0
54004	mittelblau	German	medium blue	79	105	139	44	0	-22
54104	mittelbraun	German	medium brown	80	48	35	24	13	14
54404	mittelrosa	German	medium pink	249	192	205	83	22	1
54504	mittel lila	German	medium purple	164	123	154	57	21	-10
54704	merlot	German	merlot	39	28	22	11	4	6
54804	Metallblau	German	metallic blue	47	73	106	30	0	-22
54904	Mittelblau	German	mid blue	77	105	139	44	-1	-22
55004	Mittel grün	German	mid green	56	94	69	37	-20	10
55104	Mitternacht	German	midnight	37	0	8	3	18	2
55204	Nachtblau	German	midnight blue	36	40	64	17	5	-16
55304	Mitternachts lila	German	midnight purple	28	4	18	3	11	-3
